company,trip_id,route_id,origin_port,dest_port,departure_datetime_local,date,dep_time,weekday,month,year,ship_type,capacity_pax,capacity_veh,is_holiday_proxy,sea_bad_proxy,avg_ticket_price,price_index,pax_real,veh_real,occupancy_real_pax,occupancy_real_veh,cancel_rate,no_show_rate,delay_minutes,revenue_real
LevanteFerries,T0000528,DEN-FOR,Denia,Formentera,2024-02-15 12:00:00,2024-02-15,12:00,3,2,2024,CONV,1200,320,0,0,44.925137944009315,0.9983363987557625,423,131,0.3525,0.409375,0.029095084413889798,0.03168702726587311,5,22828.708846248333
LevanteFerries,T0000524,DEN-IBZ,Denia,Ibiza,2024-02-15 12:00:00,2024-02-15,12:00,3,2,2024,FAST,900,220,0,0,55.36526916906078,1.006641257619287,571,185,0.6344444444444445,0.8409090909090909,0.04484624886906851,0.012787125896220589,0,38271.24231311327
LevanteFerries,T0000523,DEN-IBZ,Denia,Ibiza,2024-02-15 17:00:00,2024-02-15,17:00,3,2,2024,FAST,900,220,0,0,58.99703903678777,1.0726734370325048,719,214,0.7988888888888889,0.9727272727272728,0.02019365279733385,0.0,4,50625.35919746758
LevanteFerries,T0000527,DEN-FOR,Denia,Formentera,2024-02-15 17:00:00,2024-02-15,17:00,3,2,2024,FAST,900,220,0,0,54.49783800188543,0.9908697818524623,557,159,0.6188888888888889,0.7227272727272728,0.05054538188568117,0.023659353792897284,5,35987.64732454504
LevanteFerries,T0000531,VAL-IBZ,Valencia,Ibiza,2024-02-15 17:00:00,2024-02-15,17:00,3,2,2024,CONV,1200,320,0,0,44.165626550839974,0.9814583677964439,370,103,0.30833333333333335,0.321875,0.016544423221852768,0.01653581868827734,7,19298.170521389526
LevanteFerries,T0000529,DEN-FOR,Denia,Formentera,2024-02-15 20:00:00,2024-02-15,20:00,3,2,2024,FAST,900,220,0,0,51.69535733143238,0.9399155878442251,507,146,0.5633333333333334,0.6636363636363637,0.05474859954168106,0.010597382515470577,0,31115.435577789154
LevanteFerries,T0000522,DEN-IBZ,Denia,Ibiza,2024-02-15 20:00:00,2024-02-15,20:00,3,2,2024,FAST,900,220,0,0,52.329925005294655,0.9514531819144483,573,220,0.6366666666666667,1.0,0.016076871039766,0.007665118467911259,0,37468.22630379097
LevanteFerries,T0000540,DEN-FOR,Denia,Formentera,2024-02-16 08:00:00,2024-02-16,08:00,4,2,2024,CONV,1200,320,0,0,47.003691813079136,1.044526484735092,487,153,0.4058333333333333,0.478125,0.03773247428964176,0.014780517095264487,0,27565.315063780257
LevanteFerries,T0000537,DEN-PMI,Denia,Palma,2024-02-16 08:00:00,2024-02-16,08:00,4,2,2024,CONV,1200,320,0,0,49.38861006605976,1.0975246681346613,477,163,0.3975,0.509375,0.03518530239424417,0.01503630514061314,7,28791.090238009536
LevanteFerries,T0000545,VAL-IBZ,Valencia,Ibiza,2024-02-16 08:00:00,2024-02-16,08:00,4,2,2024,CONV,1200,320,0,0,49.25705848421328,1.094601299649184,384,105,0.32,0.328125,0.02763066143193081,0.0,2,22276.504699485457
LevanteFerries,T0000532,DEN-IBZ,Denia,Ibiza,2024-02-16 08:00:00,2024-02-16,08:00,4,2,2024,FAST,900,220,0,0,58.31723972242973,1.0603134494987223,653,199,0.7255555555555555,0.9045454545454545,0.034637048371681974,0.005425722708420585,0,45624.4924968429
LevanteFerries,T0000535,DEN-IBZ,Denia,Ibiza,2024-02-16 12:00:00,2024-02-16,12:00,4,2,2024,FAST,900,220,0,0,59.300965881856854,1.0781993796701246,718,220,0.7977777777777778,1.0,0.07358247499621637,0.025008512167292926,3,51058.13162427875
LevanteFerries,T0000539,DEN-FOR,Denia,Formentera,2024-02-16 12:00:00,2024-02-16,12:00,4,2,2024,CONV,1200,320,0,0,48.082437735523314,1.0684986163449626,576,191,0.48,0.596875,0.02913139257718138,0.016131636704656876,23,33664.91878052665
LevanteFerries,T0000533,DEN-IBZ,Denia,Ibiza,2024-02-16 17:00:00,2024-02-16,17:00,4,2,2024,FAST,900,220,0,0,58.512168272286374,1.0638576049506614,651,220,0.7233333333333334,1.0,0.02637906351506275,0.01698409005021246,0,46458.66160819538
LevanteFerries,T0000538,DEN-PMI,Denia,Palma,2024-02-16 17:00:00,2024-02-16,17:00,4,2,2024,CONV,1200,320,0,0,45.32701971129381,1.007267104695418,612,161,0.51,0.503125,0.026689149669963195,0.008246830898920605,0,32483.608676098705
LevanteFerries,T0000542,DEN-FOR,Denia,Formentera,2024-02-16 17:00:00,2024-02-16,17:00,4,2,2024,FAST,900,220,0,0,56.811677477765734,1.0329395905048315,660,218,0.7333333333333333,0.990909090909091,0.04563595446418535,0.021060719022258735,11,45545.92183392479
LevanteFerries,T0000543,VAL-IBZ,Valencia,Ibiza,2024-02-16 17:00:00,2024-02-16,17:00,4,2,2024,CONV,1200,320,0,0,48.75752390608004,1.0835005312462231,484,141,0.4033333333333333,0.440625,0.030573883319547017,0.016270019785652533,9,28067.268636534973
LevanteFerries,T0000536,DEN-PMI,Denia,Palma,2024-02-16 20:00:00,2024-02-16,20:00,4,2,2024,CONV,1200,320,0,0,47.76256873971328,1.061390416438073,599,192,0.49916666666666665,0.6,0.050304305016562245,0.027059809183583413,7,34570.54725380447
LevanteFerries,T0000541,DEN-FOR,Denia,Formentera,2024-02-16 20:00:00,2024-02-16,20:00,4,2,2024,CONV,1200,320,0,0,47.0157326524932,1.0447940589442932,570,168,0.475,0.525,0.03734479620885345,0.015427103987899437,13,31933.08561757338
LevanteFerries,T0000544,VAL-IBZ,Valencia,Ibiza,2024-02-16 20:00:00,2024-02-16,20:00,4,2,2024,CONV,1200,320,0,0,47.14402406636164,1.047644979252481,398,123,0.33166666666666667,0.384375,0.01,0.01346284207518868,4,22532.486302517544
LevanteFerries,T0000534,DEN-IBZ,Denia,Ibiza,2024-02-16 20:00:00,2024-02-16,20:00,4,2,2024,FAST,900,220,0,0,58.792784211210666,1.068959712931103,623,181,0.6922222222222222,0.8227272727272728,0.0551749062055997,0.013279954584364605,0,43544.87562603319
LevanteFerries,T0000552,DEN-PMI,Denia,Palma,2024-02-17 08:00:00,2024-02-17,08:00,5,2,2024,CONV,1200,320,0,0,48.68176529030604,1.0818170064512453,545,165,0.45416666666666666,0.515625,0.03679216598509129,0.008159276382077004,14,31752.681410602112
LevanteFerries,T0000558,VAL-IBZ,Valencia,Ibiza,2024-02-17 08:00:00,2024-02-17,08:00,5,2,2024,CONV,1200,320,0,0,48.754702857061496,1.0834378412680332,466,154,0.3883333333333333,0.48125,0.04110484892488292,0.009776636725100655,0,27600.037287382514
LevanteFerries,T0000554,DEN-FOR,Denia,Formentera,2024-02-17 08:00:00,2024-02-17,08:00,5,2,2024,CONV,1200,320,0,0,47.65416304510267,1.0589814010022816,581,174,0.4841666666666667,0.54375,0.061300418766806565,0.002112746828950081,6,33076.754569605764
LevanteFerries,T0000546,DEN-IBZ,Denia,Ibiza,2024-02-17 08:00:00,2024-02-17,08:00,5,2,2024,CONV,1200,320,0,0,48.70462385454148,1.0823249745453662,662,206,0.5516666666666666,0.64375,0.027725949416223132,0.0029862592576081377,2,38764.01012582956
LevanteFerries,T0000548,DEN-IBZ,Denia,Ibiza,2024-02-17 12:00:00,2024-02-17,12:00,5,2,2024,FAST,900,220,0,0,58.50585415272594,1.0637428027768352,863,220,0.9588888888888889,1.0,0.04847410980320222,0.0161965685978981,0,58856.889277642294
LevanteFerries,T0000557,VAL-IBZ,Valencia,Ibiza,2024-02-17 12:00:00,2024-02-17,12:00,5,2,2024,CONV,1200,320,0,0,46.93025874763526,1.0428946388363391,447,144,0.3725,0.45,0.02293609006955967,0.007830163659487955,5,25370.49787897162
LevanteFerries,T0000555,DEN-FOR,Denia,Formentera,2024-02-17 12:00:00,2024-02-17,12:00,5,2,2024,CONV,1200,320,0,0,44.793045769211346,0.9954010170935855,685,205,0.5708333333333333,0.640625,0.06181777061438555,0.017632487174245398,0,36651.90970065718
LevanteFerries,T0000549,DEN-IBZ,Denia,Ibiza,2024-02-17 17:00:00,2024-02-17,17:00,5,2,2024,FAST,900,220,0,0,59.09399086052946,1.074436197464172,804,190,0.8933333333333333,0.8636363636363636,0.05914706324171394,0.025281346212582073,6,54809.676523141075
LevanteFerries,T0000551,DEN-PMI,Denia,Palma,2024-02-17 17:00:00,2024-02-17,17:00,5,2,2024,CONV,1200,320,0,0,46.33486681601625,1.0296637070225834,621,208,0.5175,0.65,0.025000228287844047,0.01749698847325167,11,35038.42628627149
LevanteFerries,T0000553,DEN-FOR,Denia,Formentera,2024-02-17 17:00:00,2024-02-17,17:00,5,2,2024,CONV,1200,320,0,0,49.21022139884025,1.0935604755297832,672,214,0.56,0.66875,0.024862744879497373,0.017137298011440844,4,39914.41057659933
LevanteFerries,T0000547,DEN-IBZ,Denia,Ibiza,2024-02-17 20:00:00,2024-02-17,20:00,5,2,2024,CONV,1200,320,0,0,47.337332665723586,1.0519407259049687,936,270,0.78,0.84375,0.022225521875736794,0.018863684274139193,0,52615.44525795177
LevanteFerries,T0000550,DEN-PMI,Denia,Palma,2024-02-17 20:00:00,2024-02-17,20:00,5,2,2024,CONV,1200,320,0,0,46.103766308955656,1.0245281401990145,645,189,0.5375,0.590625,0.05690414714818448,0.02182260383490142,0,35400.776960331605
LevanteFerries,T0000559,VAL-IBZ,Valencia,Ibiza,2024-02-17 20:00:00,2024-02-17,20:00,5,2,2024,CONV,1200,320,0,0,47.831083691709956,1.0629129709268879,467,150,0.38916666666666666,0.46875,0.01,0.009500260802127479,15,27000.64674397027
LevanteFerries,T0000556,DEN-FOR,Denia,Formentera,2024-02-17 20:00:00,2024-02-17,20:00,5,2,2024,FAST,900,220,0,0,58.37577533412355,1.061377733347701,619,219,0.6877777777777778,0.9954545454545455,0.055786345191987566,0.0181920852747639,0,44444.39655063496
LevanteFerries,T0000561,DEN-IBZ,Denia,Ibiza,2024-02-18 08:00:00,2024-02-18,08:00,6,2,2024,FAST,900,220,0,1,59.96332105719003,1.0902422010398187,500,143,0.5555555555555556,0.65,0.07424930197225968,0.013524270661748017,0,35555.251220860824
LevanteFerries,T0000570,DEN-FOR,Denia,Formentera,2024-02-18 08:00:00,2024-02-18,08:00,6,2,2024,CONV,1200,320,0,1,46.72629705863484,1.038362156858552,555,178,0.4625,0.55625,0.0867863062727654,0.021732475683695362,18,31339.32743722639
LevanteFerries,T0000565,DEN-PMI,Denia,Palma,2024-02-18 08:00:00,2024-02-18,08:00,6,2,2024,CONV,1200,320,0,1,51.886679528239185,1.1530373228497597,465,128,0.3875,0.4,0.05965982121673988,0.027931584797403833,15,28444.27771738072
LevanteFerries,T0000572,VAL-IBZ,Valencia,Ibiza,2024-02-18 08:00:00,2024-02-18,08:00,6,2,2024,CONV,1200,320,0,1,49.864035015986374,1.1080896670219194,372,121,0.31,0.378125,0.0641965517402312,0.03036328776795199,10,22471.22737995426
LevanteFerries,T0000568,DEN-FOR,Denia,Formentera,2024-02-18 12:00:00,2024-02-18,12:00,6,2,2024,CONV,1200,320,0,1,47.21179010185309,1.0491508911522909,570,182,0.475,0.56875,0.07751219700319167,0.020608753518581845,23,32495.87512710548
LevanteFerries,T0000560,DEN-IBZ,Denia,Ibiza,2024-02-18 12:00:00,2024-02-18,12:00,6,2,2024,CONV,1200,320,0,1,46.72893342671794,1.0384207428159542,674,195,0.5616666666666666,0.609375,0.1018251247759891,0.03202244108732426,18,37418.19344144439
LevanteFerries,T0000573,VAL-IBZ,Valencia,Ibiza,2024-02-18 17:00:00,2024-02-18,17:00,6,2,2024,CONV,1200,320,0,1,45.891384217676965,1.0198085381705992,422,150,0.3516666666666667,0.46875,0.04,0.030585014401954887,8,23840.574101083184
LevanteFerries,T0000569,DEN-FOR,Denia,Formentera,2024-02-18 17:00:00,2024-02-18,17:00,6,2,2024,CONV,1200,320,0,1,47.933782491418754,1.0651951664759722,556,142,0.4633333333333333,0.44375,0.05814198325415621,0.03186750959084283,0,31075.471189186777
LevanteFerries,T0000564,DEN-PMI,Denia,Palma,2024-02-18 17:00:00,2024-02-18,17:00,6,2,2024,CONV,1200,320,0,1,48.96449559571278,1.0880999021269508,613,200,0.5108333333333334,0.625,0.09578663605034393,0.022294879664415082,24,36380.6202276146
LevanteFerries,T0000563,DEN-IBZ,Denia,Ibiza,2024-02-18 17:00:00,2024-02-18,17:00,6,2,2024,FAST,900,220,0,1,59.69408679436397,1.0853470326247994,733,220,0.8144444444444444,1.0,0.07051266573586862,0.027104303647351752,16,52292.020031862834
LevanteFerries,T0000566,DEN-PMI,Denia,Palma,2024-02-18 20:00:00,2024-02-18,20:00,6,2,2024,CONV,1200,320,0,1,46.302578886422914,1.0289461974760648,592,201,0.49333333333333335,0.628125,0.08743694507022994,0.029932534825544532,4,33460.55863227352
LevanteFerries,T0000567,DEN-FOR,Denia,Formentera,2024-02-18 20:00:00,2024-02-18,20:00,6,2,2024,FAST,900,220,0,1,57.613590239945275,1.0475198225444595,544,181,0.6044444444444445,0.8227272727272728,0.07046702279417466,0.019060325172531513,3,38120.031982259796
LevanteFerries,T0000571,VAL-IBZ,Valencia,Ibiza,2024-02-18 20:00:00,2024-02-18,20:00,6,2,2024,CONV,1200,320,0,1,47.735702404858635,1.0607933867746364,366,127,0.305,0.396875,0.06723830601824254,0.016101255880613178,3,21411.84931369934
LevanteFerries,T0000562,DEN-IBZ,Denia,Ibiza,2024-02-18 20:00:00,2024-02-18,20:00,6,2,2024,FAST,900,220,0,1,54.303767182727476,0.987341221504136,572,188,0.6355555555555555,0.8545454545454545,0.10180121156576183,0.03472692181006043,9,37697.67517824941
LevanteFerries,T0000582,VAL-IBZ,Valencia,Ibiza,2024-02-19 08:00:00,2024-02-19,08:00,0,2,2024,CONV,1200,320,0,0,45.700789047241706,1.0155730899387045,354,108,0.295,0.3375,0.022781456872149868,0.015622548786224997,0,19386.27471383993
LevanteFerries,T0000576,DEN-IBZ,Denia,Ibiza,2024-02-19 08:00:00,2024-02-19,08:00,0,2,2024,CONV,1200,320,0,0,45.00036464051904,1.0000081031226453,528,169,0.44,0.528125,0.07137503634093231,0.017353737724466592,0,28703.48258595507
LevanteFerries,T0000577,DEN-PMI,Denia,Palma,2024-02-19 08:00:00,2024-02-19,08:00,0,2,2024,CONV,1200,320,0,0,45.05865753287447,1.0013035007305437,423,135,0.3525,0.421875,0.03956982568487801,0.014631715348612276,10,23013.709334915635
LevanteFerries,T0000579,DEN-FOR,Denia,Formentera,2024-02-19 08:00:00,2024-02-19,08:00,0,2,2024,FAST,900,220,0,0,55.93787571554845,1.0170522857372446,475,122,0.5277777777777778,0.5545454545454546,0.0675534275474352,0.006656830823406873,18,31006.364509128507
LevanteFerries,T0000574,DEN-IBZ,Denia,Ibiza,2024-02-19 12:00:00,2024-02-19,12:00,0,2,2024,FAST,900,220,0,0,52.40313276461579,0.9527842320839235,587,167,0.6522222222222223,0.759090909090909,0.05922000784696779,0.01552343752394858,9,36448.99899442851
LevanteFerries,T0000581,DEN-FOR,Denia,Formentera,2024-02-19 12:00:00,2024-02-19,12:00,0,2,2024,FAST,900,220,0,0,54.866173191693555,0.9975667853035192,585,174,0.65,0.7909090909090909,0.031595091507553484,0.017509217034567377,0,38302.07550512127
LevanteFerries,T0000583,VAL-IBZ,Valencia,Ibiza,2024-02-19 17:00:00,2024-02-19,17:00,0,2,2024,CONV,1200,320,0,0,43.986557785719384,0.9774790619048752,371,125,0.30916666666666665,0.390625,0.03456083574344625,0.011864935117564776,21,19892.92075859159
LevanteFerries,T0000578,DEN-PMI,Denia,Palma,2024-02-19 17:00:00,2024-02-19,17:00,0,2,2024,CONV,1200,320,0,0,43.72062344688711,0.9715694099308246,485,197,0.4041666666666667,0.615625,0.0292621383432815,0.015701000387220533,0,26802.92820411414
LevanteFerries,T0000575,DEN-IBZ,Denia,Ibiza,2024-02-19 17:00:00,2024-02-19,17:00,0,2,2024,CONV,1200,320,0,0,47.264718757331806,1.0503270834962624,593,181,0.49416666666666664,0.565625,0.033349451807093096,0.022672996564487378,0,33588.67238489785
LevanteFerries,T0000580,DEN-FOR,Denia,Formentera,2024-02-19 20:00:00,2024-02-19,20:00,0,2,2024,FAST,900,220,0,0,53.58927511150117,0.9743504565727487,533,169,0.5922222222222222,0.7681818181818182,0.0329361788403271,0.015203277000537042,4,34449.86550542853
LevanteFerries,T0000584,DEN-IBZ,Denia,Ibiza,2024-02-20 08:00:00,2024-02-20,08:00,1,2,2024,CONV,1200,320,0,1,45.60521810277111,1.0134492911726913,508,156,0.42333333333333334,0.4875,0.06794159947245616,0.030153009835827388,0,27791.819911828716
LevanteFerries,T0000592,VAL-IBZ,Valencia,Ibiza,2024-02-20 08:00:00,2024-02-20,08:00,1,2,2024,CONV,1200,320,0,1,43.644751016384674,0.9698833559196595,280,93,0.23333333333333334,0.290625,0.07255977912625078,0.015266412964585837,10,14858.855483528163
LevanteFerries,T0000586,DEN-IBZ,Denia,Ibiza,2024-02-20 12:00:00,2024-02-20,12:00,1,2,2024,CONV,1200,320,0,1,47.625429020828165,1.0583428671295148,463,149,0.3858333333333333,0.465625,0.07712224484294637,0.0201558953553745,17,26663.096437310647
LevanteFerries,T0000587,DEN-PMI,Denia,Palma,2024-02-20 12:00:00,2024-02-20,12:00,1,2,2024,CONV,1200,320,0,1,45.824852645764096,1.0183300587947577,417,109,0.3475,0.340625,0.09395541789776474,0.02627672450306713,22,22355.654363236015
LevanteFerries,T0000590,DEN-FOR,Denia,Formentera,2024-02-20 12:00:00,2024-02-20,12:00,1,2,2024,CONV,1200,320,0,1,46.928256713456285,1.0428501491879174,382,118,0.31833333333333336,0.36875,0.08119627329449441,0.019735798942769084,10,21525.9913544624
LevanteFerries,T0000585,DEN-IBZ,Denia,Ibiza,2024-02-20 17:00:00,2024-02-20,17:00,1,2,2024,CONV,1200,320,0,1,47.39153753135711,1.0531452784746025,495,168,0.4125,0.525,0.04,0.01440366861352017,10,28633.966976445965
LevanteFerries,T0000591,DEN-FOR,Denia,Formentera,2024-02-20 17:00:00,2024-02-20,17:00,1,2,2024,FAST,900,220,0,1,55.51382542329362,1.0093422804235204,543,176,0.6033333333333334,0.8,0.09037276220657468,0.03309438907829316,18,36494.788833273225
LevanteFerries,T0000593,VAL-IBZ,Valencia,Ibiza,2024-02-20 20:00:00,2024-02-20,20:00,1,2,2024,CONV,1200,320,0,1,44.92823874110582,0.9984053053579072,282,73,0.235,0.228125,0.0779324124007692,0.027645738382238515,27,14801.608253257313
LevanteFerries,T0000589,DEN-FOR,Denia,Formentera,2024-02-20 20:00:00,2024-02-20,20:00,1,2,2024,FAST,900,220,0,1,57.55269765211716,1.0464126845839483,409,127,0.45444444444444443,0.5772727272727273,0.08905064400890388,0.021267234721221124,13,28290.02853089819
LevanteFerries,T0000588,DEN-PMI,Denia,Palma,2024-02-20 20:00:00,2024-02-20,20:00,1,2,2024,CONV,1200,320,0,1,43.753727082561944,0.9723050462791544,367,101,0.30583333333333335,0.315625,0.07375446508997258,0.025461883113427723,8,18930.050022270425
LevanteFerries,T0000594,DEN-IBZ,Denia,Ibiza,2024-02-21 08:00:00,2024-02-21,08:00,2,2,2024,FAST,900,220,0,1,51.43888805646592,0.9352525101175622,483,150,0.5366666666666666,0.6818181818181818,0.05469605061822369,0.025709149386072848,3,29860.274516778467
LevanteFerries,T0000597,DEN-PMI,Denia,Palma,2024-02-21 12:00:00,2024-02-21,12:00,2,2,2024,CONV,1200,320,0,1,46.466539987778596,1.032589777506191,426,125,0.355,0.390625,0.08479261071836068,0.028769484975487578,11,23570.152408800695
LevanteFerries,T0000601,DEN-FOR,Denia,Formentera,2024-02-21 12:00:00,2024-02-21,12:00,2,2,2024,CONV,1200,320,0,1,44.00739459662355,0.97794210214719,422,119,0.3516666666666667,0.371875,0.07485197576425916,0.015388645383019506,8,21975.09249182397
LevanteFerries,T0000596,DEN-IBZ,Denia,Ibiza,2024-02-21 12:00:00,2024-02-21,12:00,2,2,2024,FAST,900,220,0,1,59.07417346054314,1.0740758811007844,564,165,0.6266666666666667,0.75,0.06598308139487226,0.02096969032893249,13,39653.53893538959
LevanteFerries,T0000600,DEN-FOR,Denia,Formentera,2024-02-21 17:00:00,2024-02-21,17:00,2,2,2024,CONV,1200,320,0,1,44.134628513416786,0.980769522520373,488,178,0.4066666666666667,0.55625,0.05424370084977179,0.027993453532158215,9,26644.075233549713
LevanteFerries,T0000602,VAL-IBZ,Valencia,Ibiza,2024-02-21 17:00:00,2024-02-21,17:00,2,2,2024,CONV,1200,320,0,1,44.32470994067905,0.9849935542373122,372,99,0.31,0.309375,0.08628414104461088,0.015846331711305423,18,19341.087182615305
LevanteFerries,T0000598,DEN-PMI,Denia,Palma,2024-02-21 17:00:00,2024-02-21,17:00,2,2,2024,CONV,1200,320,0,1,48.27600147428735,1.0728000327619411,431,123,0.3591666666666667,0.384375,0.07446899765452622,0.01974846650830507,26,24666.62295328712
LevanteFerries,T0000595,DEN-IBZ,Denia,Ibiza,2024-02-21 17:00:00,2024-02-21,17:00,2,2,2024,CONV,1200,320,0,1,46.890493987789796,1.04201097750644,560,175,0.4666666666666667,0.546875,0.058470357925578004,0.023271799009209018,1,31592.470324273374
LevanteFerries,T0000599,DEN-FOR,Denia,Formentera,2024-02-21 20:00:00,2024-02-21,20:00,2,2,2024,CONV,1200,320,0,1,46.02352169325803,1.0227449265168451,418,135,0.34833333333333333,0.421875,0.07323548070828928,0.024706562021303696,15,23276.396096365253
LevanteFerries,T0000603,VAL-IBZ,Valencia,Ibiza,2024-02-21 20:00:00,2024-02-21,20:00,2,2,2024,CONV,1200,320,0,1,47.16212136015883,1.0480471413368628,306,103,0.255,0.321875,0.05487928193688958,0.018580422134527853,16,17589.113161271234
LevanteFerries,T0000611,DEN-FOR,Denia,Formentera,2024-02-22 08:00:00,2024-02-22,08:00,3,2,2024,FAST,900,220,0,0,55.29517132431355,1.0053667513511555,314,104,0.3488888888888889,0.4727272727272727,0.046688925225076804,0.014281898376539943,19,21100.63737735805
LevanteFerries,T0000606,DEN-IBZ,Denia,Ibiza,2024-02-22 08:00:00,2024-02-22,08:00,3,2,2024,FAST,900,220,0,0,56.499168222661694,1.0272576040483945,601,193,0.6677777777777778,0.8772727272727273,0.0669134766899288,0.004507733042729004,5,41043.820755352586
LevanteFerries,T0000607,DEN-PMI,Denia,Palma,2024-02-22 08:00:00,2024-02-22,08:00,3,2,2024,CONV,1200,320,0,0,45.40596463145393,1.0090214362545318,383,106,0.31916666666666665,0.33125,0.0503583597741138,0.022404843376902347,8,20518.955416954028
LevanteFerries,T0000608,DEN-PMI,Denia,Palma,2024-02-22 12:00:00,2024-02-22,12:00,3,2,2024,CONV,1200,320,0,0,43.694828746425856,0.970996194365019,399,132,0.3325,0.4125,0.040317979652685486,0.0,15,21183.252976267257
LevanteFerries,T0000612,VAL-IBZ,Valencia,Ibiza,2024-02-22 12:00:00,2024-02-22,12:00,3,2,2024,CONV,1200,320,0,0,45.420353724314246,1.0093411938736498,341,111,0.2841666666666667,0.346875,0.05566737841075853,0.01753815099787619,0,18765.419141200433
LevanteFerries,T0000604,DEN-IBZ,Denia,Ibiza,2024-02-22 12:00:00,2024-02-22,12:00,3,2,2024,FAST,900,220,0,0,56.33504385583624,1.024273524651568,667,205,0.7411111111111112,0.9318181818181818,0.035666411787210126,0.002828291762353479,0,45082.118845632955
LevanteFerries,T0000610,DEN-FOR,Denia,Formentera,2024-02-22 17:00:00,2024-02-22,17:00,3,2,2024,CONV,1200,320,0,0,45.86960025515518,1.0193244501145595,480,139,0.4,0.434375,0.04477717100194871,0.013407726606748637,10,26161.726505527753
LevanteFerries,T0000609,DEN-FOR,Denia,Formentera,2024-02-22 20:00:00,2024-02-22,20:00,3,2,2024,FAST,900,220,0,0,55.591281874173156,1.010750579530421,467,172,0.5188888888888888,0.7818181818181819,0.0643538076695933,0.017517980492328746,9,32176.233948771423
LevanteFerries,T0000613,VAL-IBZ,Valencia,Ibiza,2024-02-22 20:00:00,2024-02-22,20:00,3,2,2024,CONV,1200,320,0,0,44.35588678227559,0.9856863729394576,285,96,0.2375,0.3,0.034703555028732916,0.020608248605972105,7,15409.23506816254
LevanteFerries,T0000605,DEN-IBZ,Denia,Ibiza,2024-02-22 20:00:00,2024-02-22,20:00,3,2,2024,FAST,900,220,0,0,55.12362967963428,1.002247812356987,575,198,0.6388888888888888,0.9,0.022190153364065886,0.01334673788437145,7,38790.498205558644
LevanteFerries,T0000615,DEN-IBZ,Denia,Ibiza,2024-02-23 08:00:00,2024-02-23,08:00,4,2,2024,CONV,1200,320,0,0,47.71821061501167,1.0604046803335927,585,204,0.4875,0.6375,0.06835688489911677,0.020198234714647042,6,34242.58793733238
LevanteFerries,T0000627,VAL-IBZ,Valencia,Ibiza,2024-02-23 08:00:00,2024-02-23,08:00,4,2,2024,CONV,1200,320,0,0,46.369173305396956,1.0304260734532658,369,107,0.3075,0.334375,0.029365614684312376,0.006017965381774381,0,20335.200953081836
LevanteFerries,T0000618,DEN-PMI,Denia,Palma,2024-02-23 08:00:00,2024-02-23,08:00,4,2,2024,CONV,1200,320,0,0,45.682266334311656,1.0151614740958146,517,160,0.43083333333333335,0.5,0.041011818491017926,0.020922876721339242,20,28368.68739360754
LevanteFerries,T0000624,DEN-FOR,Denia,Formentera,2024-02-23 08:00:00,2024-02-23,08:00,4,2,2024,FAST,900,220,0,0,56.546502670271124,1.0281182303685659,554,217,0.6155555555555555,0.9863636363636363,0.053285284804790986,0.024130310928623347,12,39302.64668097194
LevanteFerries,T0000623,DEN-FOR,Denia,Formentera,2024-02-23 12:00:00,2024-02-23,12:00,4,2,2024,FAST,900,220,0,0,56.24689870119138,1.0226708854762068,603,189,0.67,0.8590909090909091,0.030684823677889383,0.008385463150659304,0,40826.81142225976
LevanteFerries,T0000614,DEN-IBZ,Denia,Ibiza,2024-02-23 12:00:00,2024-02-23,12:00,4,2,2024,FAST,900,220,0,0,59.22005415258558,1.0767282573197379,669,220,0.7433333333333333,1.0,0.043601072689631204,0.012951070849049591,12,48086.683971899496
LevanteFerries,T0000619,DEN-PMI,Denia,Palma,2024-02-23 12:00:00,2024-02-23,12:00,4,2,2024,CONV,1200,320,0,0,46.48485008047913,1.0329966684550917,585,197,0.4875,0.615625,0.029526209547057085,0.007766637528076794,0,33146.02234988564
LevanteFerries,T0000616,DEN-IBZ,Denia,Ibiza,2024-02-23 17:00:00,2024-02-23,17:00,4,2,2024,FAST,900,220,0,0,57.54959680040435,1.0463563054618974,776,220,0.8622222222222222,1.0,0.02413185603203688,0.024079400375438112,0,52888.0794595716
LevanteFerries,T0000621,DEN-FOR,Denia,Formentera,2024-02-23 17:00:00,2024-02-23,17:00,4,2,2024,CONV,1200,320,0,0,48.49870900908486,1.0777490890907748,592,184,0.49333333333333335,0.575,0.03936542911491102,0.009152337978063741,5,34511.68133086479
LevanteFerries,T0000625,VAL-IBZ,Valencia,Ibiza,2024-02-23 17:00:00,2024-02-23,17:00,4,2,2024,CONV,1200,320,0,0,46.617616950159785,1.035947043336884,354,116,0.295,0.3625,0.04227275457621968,0.016928308276774485,16,20017.604718398612
LevanteFerries,T0000626,VAL-IBZ,Valencia,Ibiza,2024-02-23 20:00:00,2024-02-23,20:00,4,2,2024,CONV,1200,320,0,0,48.38245907486027,1.0751657572191171,449,127,0.37416666666666665,0.396875,0.02356909466175945,0.026298797461171412,6,25717.696121241977
LevanteFerries,T0000617,DEN-IBZ,Denia,Ibiza,2024-02-23 20:00:00,2024-02-23,20:00,4,2,2024,CONV,1200,320,0,0,50.07222390224215,1.1127160867164922,673,201,0.5608333333333333,0.628125,0.030009762790594058,0.011144281578663442,19,40240.5427390369
