company,trip_id,route_id,origin_port,dest_port,departure_datetime_local,date,dep_time,weekday,month,year,ship_type,capacity_pax,capacity_veh,is_holiday_proxy,sea_bad_proxy,avg_ticket_price,price_index,pax_real,veh_real,occupancy_real_pax,occupancy_real_veh,cancel_rate,no_show_rate,delay_minutes,revenue_real,pax_lag_1w,pax_lag_2w,veh_lag_1w,veh_lag_2w,pax_roll_mean_20,pax_roll_std_20,veh_roll_mean_20,veh_roll_std_20,delay_roll_mean_20,occ_pax_roll_mean_20,dep_key,date_ly,pax_ly_slot,roll_20_ly,trend_factor,pax_pred_baseline,pax_pred_ml,occ_pred_ml,flag,action,abs_error_baseline,abs_error_ml
LevanteFerries,T0007736,DEN-FOR,Denia,Formentera,2025-09-19 08:00:00,2025-09-19,08:00,4,9,2025,FAST,900,220,0,0,60.148552071426685,1.0936100376623035,630,215,0.7,0.9772727272727273,0.03865580693031429,0.01948937498529392,18,46299.34795698069,761.0,894.0,220.0,303.0,742.45,119.52910898495401,225.5,43.236802062960045,5.95,0.8249444444444445,DEN-FOR|4|08:00,2024-09-20,599.0,771.45,0.9624084516170847,576.4826625186337,711.5095825195312,0.7905662027994792,NORMAL,Monitor estándar,53.517337481366326,81.50958251953125
LevanteFerries,T0007737,DEN-FOR,Denia,Formentera,2025-09-19 12:00:00,2025-09-19,12:00,4,9,2025,FAST,900,220,0,0,58.39785262609333,1.0617791386562423,721,196,0.8011111111111111,0.8909090909090909,0.016716736972052493,0.003777456061776362,7,49544.738167977586,580.0,756.0,195.0,200.0,733.6,121.04127177820142,225.25,43.28470618444454,6.35,0.8151111111111111,DEN-FOR|4|12:00,2024-09-20,900.0,762.4,0.9622245540398742,866.0020986358868,790.9594116210938,0.8788437906901042,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,145.0020986358868,69.95941162109375
LevanteFerries,T0007735,DEN-FOR,Denia,Formentera,2025-09-19 17:00:00,2025-09-19,17:00,4,9,2025,CONV,1200,320,0,0,46.993922495418246,1.0443093887870722,827,236,0.6891666666666667,0.7375,0.03046204703258529,0.02252311197476245,1,46072.84161450805,761.0,675.0,220.0,210.0,724.65,114.5325855723819,224.05,43.76789859438566,6.7,0.6038749999999999,DEN-FOR|4|17:00,2024-09-20,870.0,763.1,0.9496134189490236,826.1636744856505,779.060546875,0.6492171223958333,NORMAL,Monitor estándar,0.8363255143494825,47.939453125
LevanteFerries,T0007738,DEN-FOR,Denia,Formentera,2025-09-19 20:00:00,2025-09-19,20:00,4,9,2025,FAST,900,220,0,0,51.80697734746146,0.9419450426811175,750,220,0.8333333333333334,1.0,0.04757325113622847,0.013512932109552647,15,46263.63077128308,741.0,749.0,232.0,275.0,719.95,107.78071060698957,219.85,37.68327145257459,6.15,0.7999444444444445,DEN-FOR|4|20:00,2024-09-20,828.0,756.05,0.952251835196085,788.4645195423584,780.3723754882812,0.8670804172092014,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,38.4645195423584,30.37237548828125
LevanteFerries,T0007751,DEN-FOR,Denia,Formentera,2025-09-20 08:00:00,2025-09-20,08:00,5,9,2025,CONV,1200,320,0,0,48.78076326324613,1.0840169614054695,840,264,0.7,0.825,0.03998173035785586,0.02979145721055331,11,49346.62011709979,544.0,723.0,176.0,204.0,721.55,107.9875601997517,219.65,37.67069920969572,6.9,0.6012916666666667,DEN-FOR|5|08:00,2024-09-21,867.0,757.3,0.9527928165852371,826.0713719794005,950.016845703125,0.7916807047526042,NORMAL,Monitor estándar,13.92862802059949,110.016845703125
LevanteFerries,T0007752,DEN-FOR,Denia,Formentera,2025-09-20 12:00:00,2025-09-20,12:00,5,9,2025,FAST,900,220,0,0,58.09904511383046,1.0563462747969175,900,220,1.0,1.0,0.05892632501648359,0.012691551511381785,0,60597.30405372518,680.0,523.0,186.0,165.0,718.75,103.87384808405697,217.35,32.97570876298267,7.1,0.7986111111111112,DEN-FOR|5|12:00,2024-09-21,900.0,764.25,0.9404645076872751,846.4180569185476,900.0,1.0,ROJO,Evaluar refuerzo/cambio buque + ajustar inventario/precio,53.58194308145244,0.0
LevanteFerries,T0007749,DEN-FOR,Denia,Formentera,2025-09-20 17:00:00,2025-09-20,17:00,5,9,2025,FAST,900,220,0,0,52.92219383790404,0.9622217061437098,900,220,1.0,1.0,0.06682705779895176,0.021056741793723556,0,55197.84817293392,634.0,686.0,204.0,206.0,718.75,103.87384808405697,217.35,32.97570876298267,6.85,0.7986111111111112,DEN-FOR|5|17:00,2024-09-21,900.0,759.9,0.9458481379128834,851.263324121595,879.3490600585938,0.9770545111762152,ROJO,Evaluar refuerzo/cambio buque + ajustar inventario/precio,48.73667587840498,20.65093994140625
LevanteFerries,T0007750,DEN-FOR,Denia,Formentera,2025-09-20 20:00:00,2025-09-20,20:00,5,9,2025,FAST,900,220,0,0,58.3826372611915,1.0615024956580272,881,220,0.9788888888888889,1.0,0.06353351474531282,0.013493306784094612,1,59783.82055546009,630.0,761.0,215.0,220.0,719.05,104.41389048549077,213.2,26.144537519437183,6.65,0.7989444444444443,DEN-FOR|5|20:00,2024-09-21,900.0,762.0,0.9436351706036745,849.271653543307,895.291259765625,0.99476806640625,ROJO,Evaluar refuerzo/cambio buque + ajustar inventario/precio,31.728346456692975,14.291259765625
LevanteFerries,T0007764,DEN-FOR,Denia,Formentera,2025-09-21 08:00:00,2025-09-21,08:00,6,9,2025,FAST,900,220,0,0,56.65768099539684,1.0301396544617607,674,177,0.7488888888888889,0.8045454545454546,0.023047142885509693,0.024300496003670083,8,44705.74318941787,721.0,580.0,196.0,195.0,725.3,110.31633939196111,214.2,25.995141246414665,6.6,0.8058888888888889,DEN-FOR|6|08:00,2024-09-22,741.0,764.45,0.9487867093989142,703.0509516645955,796.7675170898438,0.8852972412109374,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,29.05095166459546,122.76751708984375
LevanteFerries,T0007765,DEN-FOR,Denia,Formentera,2025-09-21 12:00:00,2025-09-21,12:00,6,9,2025,FAST,900,220,0,0,61.85807700620499,1.124692309203727,884,220,0.9822222222222222,1.0,0.030004906444764057,0.01907126579588021,14,63528.24508537252,827.0,761.0,236.0,220.0,725.25,110.34056132576296,212.55,27.290783098058178,6.35,0.8058333333333333,DEN-FOR|6|12:00,2024-09-22,866.0,759.05,0.9554706541071076,827.4375864567552,798.4830932617188,0.8872034369574653,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,56.562413543244816,85.51690673828125
LevanteFerries,T0007766,DEN-FOR,Denia,Formentera,2025-09-21 17:00:00,2025-09-21,17:00,6,9,2025,CONV,1200,320,0,0,46.65391715262243,1.0367537145027206,856,221,0.7133333333333334,0.690625,0.021553448372909838,0.017524968408408108,1,46637.58828161901,750.0,741.0,220.0,232.0,732.0,115.86107833817373,209.8,23.118914562027083,7.05,0.61,DEN-FOR|6|17:00,2024-09-22,856.0,766.15,0.955426483064674,817.845069503361,773.9120483398438,0.6449267069498698,NORMAL,Monitor estándar,38.154930496639054,82.08795166015625
LevanteFerries,T0007763,DEN-FOR,Denia,Formentera,2025-09-21 20:00:00,2025-09-21,20:00,6,9,2025,CONV,1200,320,0,0,46.150794237129155,1.0255732052695368,954,284,0.795,0.8875,0.01,0.0027988660907776273,11,52547.29431839525,840.0,544.0,264.0,176.0,738.65,119.08920804877494,210.65,23.206793469970975,7.0,0.6155416666666667,DEN-FOR|6|20:00,2024-09-22,719.0,776.15,0.9516845970495393,684.2612252786188,790.4468994140625,0.6587057495117188,NORMAL,Monitor estándar,269.7387747213812,163.5531005859375
LevanteFerries,T0007777,DEN-FOR,Denia,Formentera,2025-09-22 08:00:00,2025-09-22,08:00,0,9,2025,FAST,900,220,0,0,50.466294529061585,0.9175689914374834,659,185,0.7322222222222222,0.8409090909090909,0.06841706493738847,0.005146718743665419,3,39325.86001177124,900.0,680.0,220.0,186.0,760.2,116.9896981519497,216.6,25.976507605304068,7.55,0.8446666666666667,DEN-FOR|0|08:00,2024-09-23,,,1.0,900.0,688.9965209960938,0.7655516899956597,NORMAL,Monitor estándar,241.0,29.99652099609375
LevanteFerries,T0007775,DEN-FOR,Denia,Formentera,2025-09-22 12:00:00,2025-09-22,12:00,0,9,2025,CONV,1200,320,0,0,47.3303448864309,1.0517854419206867,742,215,0.6183333333333333,0.671875,0.04537929253253313,0.009115360648507764,9,41733.53160361045,900.0,634.0,220.0,204.0,758.85,118.0420420198271,215.55,26.83766991219222,6.95,0.632375,DEN-FOR|0|12:00,2024-09-23,833.0,782.25,0.9700862895493768,808.0818791946309,703.5274658203125,0.5862728881835938,VERDE,Activar promo táctica / bundles / campañas por ruta,66.08187919463091,38.4725341796875
LevanteFerries,T0007776,DEN-FOR,Denia,Formentera,2025-09-22 17:00:00,2025-09-22,17:00,0,9,2025,FAST,900,220,0,0,59.04659247044008,1.073574408553456,717,205,0.7966666666666666,0.9318181818181818,0.033095701457367066,0.012601636960086489,7,50204.36524799168,881.0,630.0,220.0,215.0,757.9,118.10026961955094,215.3,26.81731569439099,6.85,0.842111111111111,DEN-FOR|0|17:00,2024-09-23,691.0,778.9,0.9730389010142508,672.3698806008473,730.7255249023438,0.811917249891493,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,44.630119399152704,13.72552490234375
LevanteFerries,T0007785,DEN-FOR,Denia,Formentera,2025-09-23 12:00:00,2025-09-23,12:00,1,9,2025,CONV,1200,320,0,0,45.94039364646827,1.0208976365881839,687,197,0.5725,0.615625,0.03429142062553711,0.007163067973734585,1,37443.71784155397,674.0,721.0,177.0,196.0,764.75,110.99828116260494,215.8,26.51037532740716,7.2,0.6372916666666667,DEN-FOR|1|12:00,2024-09-24,,,1.0,674.0,666.4297485351562,0.5553581237792968,VERDE,Activar promo táctica / bundles / campañas por ruta,13.0,20.57025146484375
LevanteFerries,T0007787,DEN-FOR,Denia,Formentera,2025-09-23 17:00:00,2025-09-23,17:00,1,9,2025,CONV,1200,320,0,0,42.469981171295466,0.9437773593621215,747,213,0.6225,0.665625,0.05628590735675994,0.009009324653546005,12,37605.04482812357,884.0,827.0,220.0,236.0,761.05,112.3549240014362,214.65,26.815696503118573,7.25,0.6342083333333333,DEN-FOR|1|17:00,2024-09-24,691.0,782.75,0.9722772277227723,671.8435643564356,651.4721069335938,0.5428934224446614,VERDE,Activar promo táctica / bundles / campañas por ruta,75.15643564356435,95.52789306640625
LevanteFerries,T0007786,DEN-FOR,Denia,Formentera,2025-09-23 20:00:00,2025-09-23,20:00,1,9,2025,FAST,900,220,0,0,54.218831562301105,0.9857969374963838,622,178,0.6911111111111111,0.8090909090909091,0.037251166710226866,0.014493298962033102,15,39997.232043509524,856.0,750.0,221.0,220.0,761.35,112.30657055343542,213.7,26.503425796439313,7.8,0.8459444444444445,DEN-FOR|1|20:00,2024-09-24,650.0,784.7,0.9702434051229769,630.6582133299349,662.8875122070312,0.7365416802300347,NORMAL,Monitor estándar,8.658213329934938,40.88751220703125
LevanteFerries,T0007796,DEN-FOR,Denia,Formentera,2025-09-24 08:00:00,2025-09-24,08:00,2,9,2025,CONV,1200,320,0,1,44.1915212387913,0.9820338053064734,484,127,0.4033333333333333,0.396875,0.07211117906350109,0.0237658578093156,0,25036.70635783721,954.0,840.0,284.0,264.0,765.25,105.51022649362908,213.8,26.357062371252635,8.55,0.6377083333333333,DEN-FOR|2|08:00,2024-09-25,637.0,782.75,0.9776429255828809,622.7585435962951,564.532958984375,0.4704441324869792,VERDE,Activar promo táctica / bundles / campañas por ruta,138.7585435962951,80.532958984375
LevanteFerries,T0007797,DEN-FOR,Denia,Formentera,2025-09-24 12:00:00,2025-09-24,12:00,2,9,2025,FAST,900,220,0,1,56.417891899047405,1.0257798527099529,614,167,0.6822222222222222,0.759090909090909,0.06548528970487535,0.01729879035310282,17,40764.7477916567,659.0,900.0,185.0,220.0,755.45,121.70476572427272,210.85,32.270688998238725,7.5,0.839388888888889,DEN-FOR|2|12:00,2024-09-25,709.0,775.05,0.9747113089478099,691.0703180439972,609.800048828125,0.6775556098090277,NORMAL,Monitor estándar,77.07031804399719,4.199951171875
LevanteFerries,T0007795,DEN-FOR,Denia,Formentera,2025-09-24 17:00:00,2025-09-24,17:00,2,9,2025,FAST,900,220,0,1,54.50391449122073,0.9909802634767406,824,220,0.9155555555555556,1.0,0.07554670048758326,0.028723958508756545,6,52705.28531301045,742.0,900.0,215.0,220.0,754.45,122.8321383454934,209.0,33.712405962634364,7.55,0.8382777777777778,DEN-FOR|2|17:00,2024-09-25,778.0,773.45,0.9754347404486392,758.8882280690412,610.961181640625,0.6788457573784722,NORMAL,Monitor estándar,65.11177193095875,213.038818359375
LevanteFerries,T0007807,DEN-FOR,Denia,Formentera,2025-09-25 08:00:00,2025-09-25,08:00,3,9,2025,FAST,900,220,0,0,54.58692654022474,0.9924895734586316,532,161,0.5911111111111111,0.7318181818181818,0.043671061728395445,0.029077793099744058,0,34752.76678183408,717.0,881.0,205.0,220.0,764.15,120.1171686751165,209.25,33.7777176630735,6.95,0.8490555555555556,DEN-FOR|3|08:00,2024-09-26,636.0,782.4,0.9766743353783232,621.1648773006135,699.04931640625,0.7767214626736111,NORMAL,Monitor estándar,89.16487730061351,167.04931640625
LevanteFerries,T0007805,DEN-FOR,Denia,Formentera,2025-09-25 17:00:00,2025-09-25,17:00,3,9,2025,FAST,900,220,0,0,54.08286882343091,0.9833248876987437,740,220,0.8222222222222222,1.0,0.03234398864001746,0.025075577670060637,6,47755.1731710895,687.0,674.0,197.0,177.0,754.7,130.66232090875806,207.5,35.369478367654644,6.6,0.8385555555555556,DEN-FOR|3|17:00,2024-09-26,,,1.0,687.0,687.568115234375,0.7639645724826389,NORMAL,Monitor estándar,53.0,52.431884765625
LevanteFerries,T0007806,DEN-FOR,Denia,Formentera,2025-09-25 20:00:00,2025-09-25,20:00,3,9,2025,FAST,900,220,0,0,54.310759085312206,0.9874683470056764,615,170,0.6833333333333333,0.7727272727272727,0.061257103712948686,0.011406985752614437,7,39402.455716394004,747.0,884.0,213.0,220.0,750.35,129.57228220491297,206.7,34.868323733726996,6.85,0.8337222222222223,DEN-FOR|3|20:00,2024-09-26,726.0,761.65,0.9851637891419944,715.228910917088,710.020263671875,0.7889114040798612,NORMAL,Monitor estándar,100.228910917088,95.020263671875
LevanteFerries,T0007818,DEN-FOR,Denia,Formentera,2025-09-26 08:00:00,2025-09-26,08:00,4,9,2025,FAST,900,220,0,0,55.825597506398765,1.0150108637527049,713,220,0.7922222222222223,1.0,0.046981346113586016,0.00851868775494155,14,47786.71146547734,622.0,856.0,178.0,221.0,743.6,133.06088831809356,204.2,35.648281866030885,6.45,0.8262222222222223,DEN-FOR|4|08:00,2024-09-27,594.0,756.55,0.9828828233428063,583.832397065627,744.1538696289062,0.826837632921007,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,129.167602934373,31.15386962890625
LevanteFerries,T0007820,DEN-FOR,Denia,Formentera,2025-09-26 12:00:00,2025-09-26,12:00,4,9,2025,CONV,1200,320,0,0,47.890664293587875,1.0642369843019528,787,225,0.6558333333333334,0.703125,0.054273876525247525,0.007148804244293915,12,44693.96245199088,484.0,954.0,127.0,284.0,737.25,131.23617721697974,202.0,33.024711640638934,6.6,0.614375,DEN-FOR|4|12:00,2024-09-27,787.0,742.9,0.9923946695382959,781.0146049266389,650.8746337890625,0.5423955281575521,VERDE,Activar promo táctica / bundles / campañas por ruta,5.985395073361133,136.1253662109375
LevanteFerries,T0007819,DEN-FOR,Denia,Formentera,2025-09-26 17:00:00,2025-09-26,17:00,4,9,2025,FAST,900,220,0,0,57.49922801525099,1.0454405093681998,790,220,0.8777777777777778,1.0,0.013028354946084349,0.015233715104602454,3,53646.779738229176,614.0,659.0,167.0,185.0,731.6,126.196338256995,202.25,33.18667297512481,7.2,0.8128888888888889,DEN-FOR|4|17:00,2024-09-27,858.0,737.25,0.9923363852153273,851.4246185147508,795.551025390625,0.8839455837673611,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,61.42461851475082,5.551025390625
LevanteFerries,T0007817,DEN-FOR,Denia,Formentera,2025-09-26 20:00:00,2025-09-26,20:00,4,9,2025,CONV,1200,320,0,0,46.75275324134149,1.0389500720298108,785,246,0.6541666666666667,0.76875,0.03853296227054781,0.010275188122518899,6,44176.676537743566,824.0,742.0,220.0,215.0,726.1,120.75024245371858,202.25,33.18667297512481,7.35,0.6050833333333333,DEN-FOR|4|20:00,2024-09-27,772.0,735.15,0.9876895871590833,762.4963612868123,737.9806518554688,0.614983876546224,NORMAL,Monitor estándar,22.503638713187684,47.01934814453125
LevanteFerries,T0007834,DEN-FOR,Denia,Formentera,2025-09-27 08:00:00,2025-09-27,08:00,5,9,2025,CONV,1200,320,0,0,44.43325869455949,0.9874057487679887,688,217,0.5733333333333334,0.678125,0.014275223912301623,0.024932105780616175,1,36837.39312072455,532.0,717.0,161.0,205.0,721.3,116.08667360844633,203.55,34.40543867655667,7.6,0.6010833333333333,DEN-FOR|5|08:00,2024-09-28,657.0,728.75,0.9897770154373927,650.283499142367,893.2481079101562,0.7443734232584636,NORMAL,Monitor estándar,37.71650085763304,205.24810791015625
LevanteFerries,T0007832,DEN-FOR,Denia,Formentera,2025-09-27 12:00:00,2025-09-27,12:00,5,9,2025,CONV,1200,320,0,0,48.50829592981389,1.077962131773642,915,284,0.7625,0.8875,0.02589148416013857,0.020458247885731723,0,53339.72220442336,740.0,687.0,220.0,197.0,722.0,115.82836667378183,205.55,33.94031138398841,7.25,0.6016666666666667,DEN-FOR|5|12:00,2024-09-28,717.0,724.55,0.9964805741494721,714.4765716651715,923.944580078125,0.7699538167317709,NORMAL,Monitor estándar,200.5234283348285,8.944580078125
LevanteFerries,T0007833,DEN-FOR,Denia,Formentera,2025-09-27 17:00:00,2025-09-27,17:00,5,9,2025,CONV,1200,320,0,0,49.41245787715047,1.0980546194922327,880,320,0.7333333333333333,1.0,0.04634727654350198,0.010948227756039338,19,53760.754170339715,615.0,747.0,170.0,213.0,723.55,118.29155551121734,208.75,38.13255964740826,6.55,0.6029583333333333,DEN-FOR|5|17:00,2024-09-28,900.0,717.1,1.0089945614279736,908.0951052851763,940.9928588867188,0.7841607157389323,NORMAL,Monitor estándar,28.09510528517626,60.99285888671875
LevanteFerries,T0007831,DEN-FOR,Denia,Formentera,2025-09-27 20:00:00,2025-09-27,20:00,5,9,2025,CONV,1200,320,0,0,48.606501873602504,1.0801444860800555,793,270,0.6608333333333334,0.84375,0.02843819413518997,0.010829544694305696,0,47075.39706458402,713.0,622.0,220.0,178.0,724.75,119.81778929515932,213.7,45.51702978007238,7.45,0.6039583333333334,DEN-FOR|5|20:00,2024-09-28,767.0,719.3,1.0075768107882663,772.8114138746002,928.7509765625,0.7739591471354167,NORMAL,Monitor estándar,20.188586125399752,135.7509765625
LevanteFerries,T0007848,DEN-FOR,Denia,Formentera,2025-09-28 08:00:00,2025-09-28,08:00,6,9,2025,FAST,900,220,0,0,57.442900799021544,1.044416378164028,722,220,0.8022222222222222,1.0,0.062202509351617516,0.02762484333386571,14,49688.109191153635,787.0,484.0,225.0,127.0,716.7,108.47658005787663,213.0,44.47471191587412,6.9,0.7963333333333333,DEN-FOR|6|08:00,2024-09-29,624.0,721.7,0.9930719135374809,619.6768740473881,754.7620239257812,0.8386244710286458,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,102.32312595261192,32.76202392578125
LevanteFerries,T0007846,DEN-FOR,Denia,Formentera,2025-09-28 12:00:00,2025-09-28,12:00,6,9,2025,FAST,900,220,0,0,58.65447622323966,1.0664450222407211,872,220,0.9688888888888889,1.0,0.038222487535291796,0.018922115698597,7,59534.29336658826,790.0,614.0,220.0,167.0,719.85,107.62423665601418,214.75,44.00104663826935,7.45,0.7998333333333334,DEN-FOR|6|12:00,2024-09-29,764.0,711.25,1.012091388400703,773.2378207381371,808.7057495117188,0.8985619439019097,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,98.76217926186291,63.29425048828125
LevanteFerries,T0007847,DEN-FOR,Denia,Formentera,2025-09-28 17:00:00,2025-09-28,17:00,6,9,2025,FAST,900,220,0,0,56.81508445952772,1.0330015356277766,879,220,0.9766666666666667,1.0,0.048363662355681965,0.005852100006848288,11,58065.01631763733,785.0,824.0,246.0,220.0,726.35,112.83209463157019,215.0,44.01674322585126,7.35,0.8070555555555555,DEN-FOR|6|17:00,2024-09-29,842.0,714.9,1.016016226045601,855.4856623303959,790.4525146484375,0.8782805718315972,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,23.51433766960406,88.5474853515625
LevanteFerries,T0007845,DEN-FOR,Denia,Formentera,2025-09-28 20:00:00,2025-09-28,20:00,6,9,2025,CONV,1200,320,0,0,47.256585893348834,1.0501463531855297,740,233,0.6166666666666667,0.728125,0.06388115086030727,0.007673012143217636,0,42126.88349462582,688.0,532.0,217.0,161.0,734.45,117.82970539589925,215.75,43.965147680023925,7.55,0.6120416666666667,DEN-FOR|6|20:00,2024-09-29,845.0,720.25,1.0197153766053455,861.659493231517,758.9122924804688,0.6324269104003907,NORMAL,Monitor estándar,121.65949323151699,18.91229248046875
LevanteFerries,T0007857,DEN-FOR,Denia,Formentera,2025-09-29 12:00:00,2025-09-29,12:00,0,9,2025,FAST,900,220,0,0,57.29934735239356,1.0418063154980648,744,220,0.8266666666666667,1.0,0.0768542826758939,0.025172776122982153,7,50824.52110157309,915.0,740.0,284.0,220.0,737.1,117.30118678450282,217.55,43.893981124379316,7.5,0.8190000000000001,DEN-FOR|0|12:00,2024-09-30,639.0,733.65,1.0047025148231445,642.0049069719894,693.6248168945312,0.7706942409939236,NORMAL,Monitor estándar,101.99509302801061,50.37518310546875
LevanteFerries,T0007858,DEN-FOR,Denia,Formentera,2025-09-29 17:00:00,2025-09-29,17:00,0,9,2025,CONV,1200,320,0,0,43.69961317193827,0.9711025149319615,839,241,0.6991666666666667,0.753125,0.020680672014170644,0.0132139830432698,0,43509.51985464033,880.0,615.0,320.0,170.0,736.95,117.289778349451,217.9,43.88369796824808,7.25,0.614125,DEN-FOR|0|17:00,2024-09-30,639.0,731.05,1.0080705834074277,644.1571027973463,650.7107543945312,0.5422589619954427,VERDE,Activar promo táctica / bundles / campañas por ruta,194.84289720265372,188.28924560546875
LevanteFerries,T0007859,DEN-FOR,Denia,Formentera,2025-09-29 20:00:00,2025-09-29,20:00,0,9,2025,CONV,1200,320,0,0,43.139088378611085,0.9586464084135796,671,238,0.5591666666666667,0.74375,0.05787834640283193,0.0117805215816209,17,35619.94527421917,793.0,713.0,270.0,220.0,747.8,116.12769740791082,221.05,43.12341530269169,6.5,0.6231666666666666,DEN-FOR|0|20:00,2024-09-30,565.0,730.5,1.0236824093086927,578.3805612594114,647.6028442382812,0.5396690368652344,VERDE,Activar promo táctica / bundles / campañas por ruta,92.61943874058863,23.39715576171875
LevanteFerries,T0007868,DEN-FOR,Denia,Formentera,2025-09-30 12:00:00,2025-09-30,12:00,1,9,2025,FAST,900,220,0,0,55.72372872439931,1.0131587040799874,753,218,0.8366666666666667,0.990909090909091,0.03358738932611217,0.007996568788160052,17,49856.02008972006,722.0,787.0,220.0,225.0,757.15,100.2067730666004,226.6,37.104972003337096,7.35,0.8412777777777778,DEN-FOR|1|12:00,2024-10-01,664.0,720.05,1.0515241997083535,698.2120686063467,664.171875,0.73796875,NORMAL,Monitor estándar,54.78793139365325,88.828125
LevanteFerries,T0007869,DEN-FOR,Denia,Formentera,2025-09-30 17:00:00,2025-09-30,17:00,1,9,2025,CONV,1200,320,0,0,44.362424221101406,0.985831649357809,712,200,0.5933333333333334,0.625,0.038952454107228134,0.016194936644302202,0,37353.161194167384,872.0,790.0,220.0,220.0,764.1,94.40835154850089,229.15,34.45099494400112,7.35,0.63675,DEN-FOR|1|17:00,2024-10-01,,,1.0,872.0,715.5462646484375,0.596288553873698,VERDE,Activar promo táctica / bundles / campañas por ruta,160.0,3.5462646484375
LevanteFerries,T0007867,DEN-FOR,Denia,Formentera,2025-09-30 20:00:00,2025-09-30,20:00,1,9,2025,CONV,1200,320,0,0,44.83577505551437,0.9963505567892081,753,284,0.6275,0.8875,0.06894943070274523,0.015487911509098944,2,42038.022692050276,879.0,785.0,220.0,246.0,758.5,93.98908111276089,228.15,35.01619925871919,7.05,0.6320833333333333,DEN-FOR|1|20:00,2024-10-01,614.0,714.35,1.061804437600616,651.9479246867782,732.5659790039062,0.6104716491699219,NORMAL,Monitor estándar,101.05207531322185,20.43402099609375
LevanteFerries,T0007878,DEN-FOR,Denia,Formentera,2025-10-01 08:00:00,2025-10-01,08:00,2,10,2025,FAST,900,220,0,0,57.18055617340138,1.039646475880025,634,194,0.7044444444444444,0.8818181818181818,0.045852478084084644,0.022489511419490675,6,43462.94074740239,740.0,688.0,233.0,217.0,769.55,77.50414250388945,234.3,33.364178710896645,7.15,0.8550555555555555,DEN-FOR|2|08:00,2024-10-02,541.0,713.25,1.0789344549596915,583.7035401331931,689.5042114257812,0.7661157904730903,NORMAL,Monitor estándar,50.29645986680691,55.50421142578125
LevanteFerries,T0007877,DEN-FOR,Denia,Formentera,2025-10-01 12:00:00,2025-10-01,12:00,2,10,2025,FAST,900,220,0,0,57.022835931271764,1.0367788351140321,516,166,0.5733333333333334,0.7545454545454545,0.043017440878859885,0.013067539502748863,0,35576.54733752045,744.0,915.0,220.0,284.0,764.25,83.05665472878685,233.0,34.4398789654945,7.15,0.8491666666666666,DEN-FOR|2|12:00,2024-10-02,532.0,704.35,1.0850429473983105,577.2428480159012,654.7393798828125,0.7274881998697916,NORMAL,Monitor estándar,61.242848015901245,138.7393798828125
LevanteFerries,T0007879,DEN-FOR,Denia,Formentera,2025-10-01 17:00:00,2025-10-01,17:00,2,10,2025,FAST,900,220,0,0,59.59605342005883,1.0835646076374332,715,220,0.7944444444444444,1.0,0.01,0.015502958879895506,2,51133.41383441048,839.0,880.0,241.0,320.0,759.3,94.57166594704827,232.8,34.83434481868985,6.8,0.8436666666666666,DEN-FOR|2|17:00,2024-10-02,,,1.0,839.0,745.568359375,0.8284092881944445,ÁMBAR,Monitorizar curva D-14/D-7 y microajustes precio/comunicación,124.0,30.568359375
LevanteFerries,T0007889,DEN-FOR,Denia,Formentera,2025-10-02 08:00:00,2025-10-02,08:00,3,10,2025,FAST,900,220,0,0,55.60757233492597,1.0110467697259267,622,175,0.6911111111111111,0.7954545454545454,0.054024454087485685,0.023642977768968766,3,40913.27134542179,671.0,793.0,238.0,270.0,759.4,94.52117557235012,232.8,34.83434481868985,6.2,0.8437777777777777,DEN-FOR|3|08:00,2024-10-03,513.0,694.15,1.0939998559389181,561.221926096665,692.294921875,0.7692165798611111,NORMAL,Monitor estándar,60.778073903334985,70.294921875
LevanteFerries,T0007887,DEN-FOR,Denia,Formentera,2025-10-02 17:00:00,2025-10-02,17:00,3,10,2025,FAST,900,220,0,0,55.90166019738341,1.0163938217706074,668,206,0.7422222222222222,0.9363636363636364,0.027674838257123673,0.026183113368865887,9,44827.541312281755,753.0,722.0,218.0,220.0,751.15,99.07640592253254,230.3,37.141408300256046,5.75,0.8346111111111111,DEN-FOR|3|17:00,2024-10-03,638.0,669.5,1.1219566840926063,715.8083644510829,675.3073120117188,0.7503414577907986,NORMAL,Monitor estándar,47.808364451082866,7.30731201171875
