company,trip_id,route_id,origin_port,dest_port,departure_datetime_local,date,dep_time,weekday,month,year,ship_type,capacity_pax,capacity_veh,is_holiday_proxy,sea_bad_proxy,avg_ticket_price,price_index,pax_real,veh_real,occupancy_real_pax,occupancy_real_veh,cancel_rate,no_show_rate,delay_minutes,revenue_real,pax_lag_1w,pax_lag_2w,veh_lag_1w,veh_lag_2w,pax_roll_mean_20,pax_roll_std_20,veh_roll_mean_20,veh_roll_std_20,delay_roll_mean_20,occ_pax_roll_mean_20
LevanteFerries,T0003411,DEN-FOR,Denia,Formentera,2024-10-01 08:00:00,2024-10-01,08:00,1,10,2024,CONV,1200,320,0,0,47.995227685773,1.0665606152394,572,187,0.4766666666666667,0.584375,0.04204904613659319,0.02089680863085743,2,33287.090161467866,624.0,787.0,205.0,220.0,726.9,94.34923925166707,208.85,27.27882348134388,10.1,0.60575
LevanteFerries,T0003409,DEN-FOR,Denia,Formentera,2024-10-01 12:00:00,2024-10-01,12:00,1,10,2024,FAST,900,220,0,0,55.416839570130435,1.0075789012750989,664,220,0.7377777777777778,1.0,0.03920161873190419,0.0090185446488964,1,44721.389533095266,764.0,858.0,198.0,220.0,720.05,100.49062538104538,205.35,25.18620131822396,10.2,0.8000555555555555
LevanteFerries,T0003410,DEN-FOR,Denia,Formentera,2024-10-01 20:00:00,2024-10-01,20:00,1,10,2024,CONV,1200,320,0,0,45.27874264308899,1.006194280957533,614,175,0.5116666666666667,0.546875,0.05662972179916073,0.028558934596817943,6,32951.60495850801,842.0,772.0,277.0,220.0,714.35,100.2634818339839,205.35,25.18620131822396,9.95,0.5952916666666667
LevanteFerries,T0003420,DEN-FOR,Denia,Formentera,2024-10-02 08:00:00,2024-10-02,08:00,2,10,2024,CONV,1200,320,0,0,45.678296005029075,1.0150732445562016,541,136,0.4508333333333333,0.425,0.025146775158762933,0.024562329016674822,3,28749.9195055653,845.0,657.0,220.0,184.0,713.25,101.28379877718244,204.0,26.08286390474951,10.05,0.594375
LevanteFerries,T0003421,DEN-FOR,Denia,Formentera,2024-10-02 12:00:00,2024-10-02,12:00,2,10,2024,FAST,900,220,0,0,57.580224197868645,1.0469131672339753,532,156,0.5911111111111111,0.7090909090909091,0.05293653974422538,0.012932323091557351,6,36471.31400693,639.0,717.0,176.0,191.0,704.35,108.32760983531185,199.8,29.86037684395756,9.6,0.7826111111111111
LevanteFerries,T0003419,DEN-FOR,Denia,Formentera,2024-10-02 20:00:00,2024-10-02,20:00,2,10,2024,FAST,900,220,0,0,55.16744072813115,1.0030443768751118,584,196,0.6488888888888888,0.8909090909090909,0.05212027351817419,0.004172995257409452,9,39246.1173339925,639.0,900.0,200.0,216.0,694.65,114.78046551202823,197.5,31.413205402890814,9.25,0.7718333333333333
LevanteFerries,T0003429,DEN-FOR,Denia,Formentera,2024-10-03 08:00:00,2024-10-03,08:00,3,10,2024,FAST,900,220,0,0,53.80812446352812,0.9783295357005112,513,136,0.57,0.6181818181818182,0.04367037502590275,0.023604872367115635,16,32360.206052365807,565.0,767.0,164.0,220.0,694.15,115.26275474575019,199.05,30.476004365816426,9.4,0.7712777777777777
LevanteFerries,T0003430,DEN-FOR,Denia,Formentera,2024-10-03 12:00:00,2024-10-03,12:00,3,10,2024,CONV,1200,320,0,0,45.12175466039537,1.002705659119897,639,225,0.5325,0.703125,0.023349081067711008,0.011914085514252513,19,35431.857847075466,572.0,624.0,187.0,205.0,680.45,119.838696412698,194.85,33.11109688370505,9.5,0.5670416666666667
LevanteFerries,T0003431,DEN-FOR,Denia,Formentera,2024-10-03 17:00:00,2024-10-03,17:00,3,10,2024,CONV,1200,320,0,0,45.85229631770543,1.0189399181712318,638,201,0.5316666666666666,0.628125,0.05724126259929581,0.025679747181893267,9,35244.367564604276,664.0,764.0,220.0,198.0,669.5,112.54496177551765,195.1,33.32914008712744,9.5,0.5579166666666666
LevanteFerries,T0003444,DEN-FOR,Denia,Formentera,2024-10-04 08:00:00,2024-10-04,08:00,4,10,2024,CONV,1200,320,0,0,48.10533386773106,1.0690074192829124,670,213,0.5583333333333333,0.665625,0.044656640927053494,0.007140590773965125,4,38890.75716536718,614.0,842.0,175.0,277.0,662.8,110.0835089710014,194.15,32.84937714702313,9.95,0.5523333333333333
LevanteFerries,T0003441,DEN-FOR,Denia,Formentera,2024-10-04 12:00:00,2024-10-04,12:00,4,10,2024,FAST,900,220,0,0,59.40445324594217,1.0800809681080394,739,220,0.8211111111111111,1.0,0.05392135127172708,0.026579173820989233,0,52394.727762921,541.0,845.0,136.0,220.0,663.45,110.08583971275905,195.6,33.01737979339139,10.05,0.7371666666666667
LevanteFerries,T0003443,DEN-FOR,Denia,Formentera,2024-10-04 17:00:00,2024-10-04,17:00,4,10,2024,FAST,900,220,0,0,54.77157635763434,0.9958468428660788,746,220,0.8288888888888889,1.0,0.03470250526964659,0.014003724590805545,13,48691.93138193693,532.0,639.0,156.0,176.0,664.55,110.7569529717167,197.05,33.43882867502827,8.9,0.7383888888888889
LevanteFerries,T0003442,DEN-FOR,Denia,Formentera,2024-10-04 20:00:00,2024-10-04,20:00,4,10,2024,FAST,900,220,0,0,55.60557161602057,1.0110103930185559,810,220,0.9,1.0,0.03327404085858859,0.02236324918055769,15,52992.109750067604,584.0,639.0,196.0,200.0,656.85,98.16381314174006,197.25,33.56984078792025,8.5,0.7298333333333333
LevanteFerries,T0003457,DEN-FOR,Denia,Formentera,2024-10-05 08:00:00,2024-10-05,08:00,5,10,2024,CONV,1200,320,0,0,47.934530740560305,1.0652117942346735,578,185,0.4816666666666667,0.578125,0.03923160781679928,0.015465976777693156,16,33470.28608959624,513.0,565.0,136.0,164.0,659.0,101.1294116206407,197.25,33.56984078792025,8.45,0.5491666666666667
LevanteFerries,T0003455,DEN-FOR,Denia,Formentera,2024-10-05 12:00:00,2024-10-05,12:00,5,10,2024,CONV,1200,320,0,0,46.94997173383074,1.0433327051962387,763,238,0.6358333333333334,0.74375,0.04035767495916288,0.024583138215661656,0,43085.989060136475,639.0,572.0,225.0,187.0,656.7,102.48137186312209,196.25,33.624669828157856,8.4,0.54725
LevanteFerries,T0003456,DEN-FOR,Denia,Formentera,2024-10-05 17:00:00,2024-10-05,17:00,5,10,2024,FAST,900,220,0,0,59.926311495279116,1.0895692999141657,762,220,0.8466666666666667,1.0,0.03484255243728407,0.022347867557529648,16,54233.3119032276,638.0,664.0,201.0,220.0,656.65,102.42649482485187,198.25,34.89966822342674,8.4,0.7296111111111111
LevanteFerries,T0003458,DEN-FOR,Denia,Formentera,2024-10-05 20:00:00,2024-10-05,20:00,5,10,2024,CONV,1200,320,0,0,47.54330087634889,1.0565177972521975,835,320,0.6958333333333333,1.0,0.03399065734018035,0.003688270081529046,3,49587.66281403189,670.0,614.0,213.0,175.0,652.65,96.17871249316173,195.4,30.131990344238144,8.8,0.543875
LevanteFerries,T0003470,DEN-FOR,Denia,Formentera,2024-10-06 08:00:00,2024-10-06,08:00,6,10,2024,CONV,1200,320,0,0,47.29223484093271,1.0509385520207268,599,166,0.49916666666666665,0.51875,0.038064075615589374,0.025809914825517158,14,33430.88080905533,739.0,541.0,220.0,136.0,652.15,95.14657667321373,200.4,40.82749331671387,8.35,0.5434583333333333
LevanteFerries,T0003472,DEN-FOR,Denia,Formentera,2024-10-06 12:00:00,2024-10-06,12:00,6,10,2024,CONV,1200,320,0,0,47.038163998691,1.0452925333042444,739,214,0.6158333333333333,0.66875,0.06769506493030011,0.011664790108482329,0,41304.21180725057,746.0,532.0,220.0,156.0,650.15,95.85530488024321,199.9,41.201558478443886,9.05,0.5417916666666667
LevanteFerries,T0003469,DEN-FOR,Denia,Formentera,2024-10-06 17:00:00,2024-10-06,17:00,6,10,2024,CONV,1200,320,0,0,49.657271952241544,1.1034949322720342,680,246,0.5666666666666667,0.76875,0.05331057415724716,0.015418977314886038,12,41707.14271268767,810.0,584.0,220.0,196.0,655.15,97.83082874345759,200.6,41.32209807686057,8.65,0.5459583333333333
LevanteFerries,T0003471,DEN-FOR,Denia,Formentera,2024-10-06 20:00:00,2024-10-06,20:00,6,10,2024,FAST,900,220,0,0,56.613839259104935,1.0293425319837262,516,163,0.5733333333333334,0.740909090909091,0.036761298704772696,0.015229408069018171,7,35210.977327200315,578.0,513.0,185.0,136.0,660.9,95.60769623282164,204.7,41.56681368592018,8.2,0.7343333333333333
LevanteFerries,T0003481,DEN-FOR,Denia,Formentera,2024-10-07 08:00:00,2024-10-07,08:00,0,10,2024,CONV,1200,320,0,0,44.129903573479034,0.9806645238550896,584,183,0.4866666666666667,0.571875,0.03163977700252344,0.01709464516724409,6,31021.115716977085,763.0,639.0,238.0,225.0,658.1,99.10435754400845,203.5,42.44191076605394,8.45,0.5484166666666667
LevanteFerries,T0003482,DEN-FOR,Denia,Formentera,2024-10-07 17:00:00,2024-10-07,17:00,0,10,2024,CONV,1200,320,0,0,44.34991626689245,0.9855536948198322,577,201,0.48083333333333333,0.628125,0.03199312961503648,0.0,4,31384.218246266442,762.0,638.0,220.0,201.0,654.1,100.45889444785048,201.65,42.49120652063139,8.7,0.5450833333333334
LevanteFerries,T0003483,DEN-FOR,Denia,Formentera,2024-10-07 20:00:00,2024-10-07,20:00,0,10,2024,CONV,1200,320,0,0,44.21140316197589,0.9824756258216863,637,198,0.5308333333333334,0.61875,0.05019789054989447,0.0027062375546290252,0,33852.671401124935,835.0,670.0,320.0,213.0,652.25,101.57075573733215,202.95,42.02815472363359,8.6,0.5435416666666667
LevanteFerries,T0003492,DEN-FOR,Denia,Formentera,2024-10-08 08:00:00,2024-10-08,08:00,1,10,2024,FAST,900,220,0,0,53.032402833917764,0.964225506071232,503,169,0.5588888888888889,0.7681818181818182,0.060393003378261506,0.0007993956691739832,14,32500.908076766504,599.0,739.0,166.0,220.0,657.05,98.25073991953946,206.05,39.008062594397366,8.45,0.7300555555555555
LevanteFerries,T0003493,DEN-FOR,Denia,Formentera,2024-10-08 12:00:00,2024-10-08,12:00,1,10,2024,FAST,900,220,0,0,55.77450365612945,1.014081884656899,502,171,0.5577777777777778,0.7772727272727272,0.03472977013798846,0.007598517578778021,19,34198.13691675577,739.0,746.0,214.0,220.0,655.6,100.38420928455011,206.7,38.230739905005926,8.85,0.7284444444444444
LevanteFerries,T0003491,DEN-FOR,Denia,Formentera,2024-10-08 20:00:00,2024-10-08,20:00,1,10,2024,CONV,1200,320,0,0,46.154921489478475,1.0256649219884106,481,157,0.4008333333333333,0.490625,0.04053838298880784,0.026987856464330023,20,26910.626974440427,680.0,810.0,246.0,220.0,651.5,105.02956977116469,205.45,38.999966261793794,9.35,0.5429166666666667
LevanteFerries,T0003501,DEN-FOR,Denia,Formentera,2024-10-09 12:00:00,2024-10-09,12:00,2,10,2024,FAST,900,220,0,0,53.20470112873197,0.9673582023405812,506,160,0.5622222222222222,0.7272727272727273,0.015724174502880644,0.016205485055959132,10,32454.8676885265,516.0,578.0,163.0,185.0,649.9,107.46597992902419,206.5,37.27635062327689,9.55,0.722111111111111
LevanteFerries,T0003502,DEN-FOR,Denia,Formentera,2024-10-09 17:00:00,2024-10-09,17:00,2,10,2024,FAST,900,220,0,0,52.99985195722516,0.9636336719495484,653,220,0.7255555555555555,1.0,0.04309969138690288,0.010519551797230771,0,42187.88215795123,584.0,763.0,183.0,238.0,643.25,112.18728467212964,203.25,38.39527794431306,9.1,0.7147222222222223
LevanteFerries,T0003503,DEN-FOR,Denia,Formentera,2024-10-09 20:00:00,2024-10-09,20:00,2,10,2024,CONV,1200,320,0,0,43.95846972257749,0.9768548827239443,668,199,0.5566666666666666,0.621875,0.028717889489377153,0.025888447997365026,0,35050.28583329716,577.0,762.0,201.0,220.0,644.0,112.20047846788016,204.2,38.57132832067173,8.65,0.5366666666666666
LevanteFerries,T0003511,DEN-FOR,Denia,Formentera,2024-10-10 08:00:00,2024-10-10,08:00,3,10,2024,CONV,1200,320,0,0,44.24225735515583,0.9831612745590184,459,146,0.3825,0.45625,0.059024392819522,0.019991926146180013,18,24505.786349020815,637.0,835.0,198.0,320.0,643.9,112.1769748398071,203.5,38.530234198203644,8.45,0.5365833333333333
LevanteFerries,T0003512,DEN-FOR,Denia,Formentera,2024-10-10 12:00:00,2024-10-10,12:00,3,10,2024,FAST,900,220,0,0,56.411668271484125,1.025666695845166,600,161,0.6666666666666666,0.7318181818181818,0.01435172463633564,0.02183384516206931,7,39750.48204750129,503.0,599.0,169.0,166.0,629.9,117.0501017333591,199.8,40.37143336047094,9.35,0.6998888888888889
LevanteFerries,T0003513,DEN-FOR,Denia,Formentera,2024-10-10 17:00:00,2024-10-10,17:00,3,10,2024,CONV,1200,320,0,0,46.73445813554549,1.038543514123233,584,195,0.4866666666666667,0.609375,0.03953319427726528,0.016451435417544538,8,33216.516119838954,502.0,739.0,171.0,214.0,622.6,113.939688570661,196.85,40.96889063667695,9.05,0.5188333333333334
LevanteFerries,T0003526,DEN-FOR,Denia,Formentera,2024-10-11 08:00:00,2024-10-11,08:00,4,10,2024,FAST,900,220,0,0,58.11553325750621,1.0566460592273856,590,191,0.6555555555555556,0.8681818181818182,0.046589461714335284,0.033249976896400704,0,41503.20807584806,481.0,680.0,157.0,246.0,611.3,105.25162831594676,195.6,40.60515912255999,8.7,0.6792222222222222
LevanteFerries,T0003525,DEN-FOR,Denia,Formentera,2024-10-11 12:00:00,2024-10-11,12:00,4,10,2024,FAST,900,220,0,0,56.28855120108066,1.023428203656012,755,207,0.8388888888888889,0.9409090909090909,0.04716041023409942,0.01977685923076715,10,50071.4807209213,506.0,516.0,160.0,163.0,611.9,105.08587966641126,195.9,40.54484197189961,7.9,0.6798888888888889
LevanteFerries,T0003523,DEN-FOR,Denia,Formentera,2024-10-11 17:00:00,2024-10-11,17:00,4,10,2024,CONV,1200,320,0,0,47.35687913029918,1.0523750917844261,792,241,0.66,0.753125,0.015670710238919083,0.02235286985709709,10,44925.10338695832,653.0,584.0,220.0,183.0,611.5,104.494018967596,194.35,39.427848827420064,8.4,0.5095833333333334
LevanteFerries,T0003524,DEN-FOR,Denia,Formentera,2024-10-11 20:00:00,2024-10-11,20:00,4,10,2024,FAST,900,220,0,0,56.89973663748183,1.0345406661360332,527,171,0.5855555555555556,0.7772727272727272,0.039571489340487924,0.016343566477192387,11,36310.56693520903,668.0,577.0,199.0,201.0,613.0,106.9544910599599,195.4,40.41417156342427,8.1,0.6811111111111111
LevanteFerries,T0003539,DEN-FOR,Denia,Formentera,2024-10-12 08:00:00,2024-10-12,08:00,5,10,2024,FAST,900,220,1,0,62.30192483004646,1.1327622696372084,900,220,1.0,1.0,0.04874447826860992,0.02150545563413895,0,64980.90759773846,459.0,637.0,146.0,198.0,597.6,94.78918437081614,187.95,28.09097064145236,8.5,0.664
LevanteFerries,T0003540,DEN-FOR,Denia,Formentera,2024-10-12 12:00:00,2024-10-12,12:00,5,10,2024,FAST,900,220,1,0,59.852424804185034,1.088225905530637,900,220,1.0,1.0,0.052196704832266745,0.020958068569415914,18,62426.07907076499,600.0,503.0,161.0,169.0,612.65,116.44482542569834,190.65,28.462856682460888,7.8,0.6807222222222222
LevanteFerries,T0003537,DEN-FOR,Denia,Formentera,2024-10-12 17:00:00,2024-10-12,17:00,5,10,2024,CONV,1200,320,1,0,47.435390053627366,1.054119778969497,1025,298,0.8541666666666666,0.93125,0.047338079290339834,0.023327812749959004,24,57809.509858355676,584.0,502.0,195.0,171.0,620.7,130.3715742346518,190.95,28.752070863632785,8.7,0.51725
LevanteFerries,T0003538,DEN-FOR,Denia,Formentera,2024-10-12 20:00:00,2024-10-12,20:00,5,10,2024,CONV,1200,320,1,0,50.86975714934497,1.1304390477632216,832,308,0.6933333333333334,0.9625,0.06299117189141361,0.00775444556330683,4,52507.76332955388,590.0,481.0,191.0,157.0,637.95,158.43460380930279,193.55,35.54163607287707,9.3,0.531625
LevanteFerries,T0003552,DEN-FOR,Denia,Formentera,2024-10-13 08:00:00,2024-10-13,08:00,6,10,2024,FAST,900,220,0,0,59.09014860376509,1.0743663382502744,774,220,0.86,1.0,0.056373216129326005,0.008791033973226812,0,54185.66626965259,755.0,506.0,207.0,160.0,653.75,161.36257800043825,200.8,42.99032938990618,9.15,0.7263888888888889
LevanteFerries,T0003554,DEN-FOR,Denia,Formentera,2024-10-13 12:00:00,2024-10-13,12:00,6,10,2024,CONV,1200,320,0,0,49.66380573995147,1.1036401275544772,703,244,0.5858333333333333,0.7625,0.03420560386128842,0.027360155349439128,8,42790.33502554219,792.0,653.0,241.0,220.0,663.25,162.6280467168793,202.65,42.98013617083081,8.85,0.5527083333333334
LevanteFerries,T0003551,DEN-FOR,Denia,Formentera,2024-10-13 17:00:00,2024-10-13,17:00,6,10,2024,FAST,900,220,0,0,58.97457493768642,1.0722649988670259,703,215,0.7811111111111111,0.9772727272727273,0.01002357089049203,0.02079071100098351,15,49700.823028735234,527.0,668.0,171.0,199.0,669.55,161.5479316194621,204.8,43.95763510711795,9.05,0.7439444444444444
LevanteFerries,T0003553,DEN-FOR,Denia,Formentera,2024-10-13 20:00:00,2024-10-13,20:00,6,10,2024,CONV,1200,320,0,0,46.312891980128555,1.02917537733619,797,260,0.6641666666666667,0.8125,0.04859945954073227,0.01670985596209341,0,44738.25365280418,900.0,459.0,220.0,146.0,672.85,161.52212655986526,205.65,43.983579471865376,9.8,0.5607083333333334
LevanteFerries,T0003563,DEN-FOR,Denia,Formentera,2024-10-14 08:00:00,2024-10-14,08:00,0,10,2024,CONV,1200,320,0,1,44.18269376531296,0.9818376392291769,386,121,0.32166666666666666,0.378125,0.08150616350728848,0.010170066094695271,16,20529.48865805267,900.0,600.0,220.0,161.0,687.55,158.6026066686966,210.2,44.693812123215324,9.1,0.5729583333333333
LevanteFerries,T0003565,DEN-FOR,Denia,Formentera,2024-10-14 17:00:00,2024-10-14,17:00,0,10,2024,FAST,900,220,0,1,56.77434042164929,1.032260734939078,597,205,0.6633333333333333,0.9318181818181818,0.0697037725302998,0.03285862479193566,3,41459.462092909394,1025.0,584.0,298.0,195.0,681.75,167.61041137113185,207.7,48.25818719739638,8.95,0.7575
LevanteFerries,T0003564,DEN-FOR,Denia,Formentera,2024-10-14 20:00:00,2024-10-14,20:00,0,10,2024,FAST,900,220,0,1,55.11135469690139,1.0020246308527525,453,150,0.5033333333333333,0.6818181818181818,0.06849317897300561,0.0173480854879953,11,30338.80076064421,832.0,590.0,308.0,191.0,687.55,162.2183307832542,210.1,46.774824537632654,8.1,0.7639444444444444
LevanteFerries,T0003575,DEN-FOR,Denia,Formentera,2024-10-15 08:00:00,2024-10-15,08:00,1,10,2024,FAST,900,220,0,0,56.56468998049127,1.028448908736205,473,165,0.5255555555555556,0.75,0.0403890184684841,0.011243395889312157,0,32821.661361180064,774.0,755.0,220.0,207.0,684.9,165.7350136116148,209.6,47.38798426427932,8.15,0.761
LevanteFerries,T0003573,DEN-FOR,Denia,Formentera,2024-10-15 12:00:00,2024-10-15,12:00,1,10,2024,FAST,900,220,0,0,55.994393792586585,1.018079887137938,600,191,0.6666666666666666,0.8681818181818182,0.040665541189079064,0.016706510356129085,2,40548.34026490158,703.0,792.0,244.0,241.0,675.9,172.31516413094278,206.85,48.33901660476548,8.15,0.751
LevanteFerries,T0003574,DEN-FOR,Denia,Formentera,2024-10-15 17:00:00,2024-10-15,17:00,1,10,2024,CONV,1200,320,0,0,42.440135051937176,0.9431141122652705,614,213,0.5116666666666667,0.665625,0.0315182825884809,0.015989709261329563,0,31934.079619830125,703.0,527.0,215.0,171.0,672.5,173.14809602734536,206.45,48.44038658631434,8.25,0.5604166666666667
LevanteFerries,T0003583,DEN-FOR,Denia,Formentera,2024-10-16 08:00:00,2024-10-16,08:00,2,10,2024,FAST,900,220,0,0,52.6464107428117,0.9572074680511219,612,165,0.68,0.75,0.054332120148063476,0.014901140575493844,15,37865.930926767316,797.0,900.0,260.0,220.0,680.25,166.42743795799777,209.8,46.30971251999105,7.35,0.7558333333333334
LevanteFerries,T0003585,DEN-FOR,Denia,Formentera,2024-10-16 17:00:00,2024-10-16,17:00,2,10,2024,FAST,900,220,0,0,55.708089321675175,1.012874351303185,661,220,0.7344444444444445,1.0,0.05390717351588331,0.013503088182224338,0,44789.30381462684,386.0,900.0,121.0,220.0,680.85,166.14428574046886,210.0,46.09600964577263,7.75,0.7565000000000001
LevanteFerries,T0003584,DEN-FOR,Denia,Formentera,2024-10-16 20:00:00,2024-10-16,20:00,2,10,2024,CONV,1200,320,0,0,45.9289739068856,1.0206438645974578,588,187,0.49,0.584375,0.013168790070066654,0.034758187793532624,7,32588.90343563068,597.0,1025.0,205.0,298.0,684.7,164.66747993264622,211.25,46.00672147689551,7.35,0.5705833333333333
LevanteFerries,T0003593,DEN-FOR,Denia,Formentera,2024-10-17 12:00:00,2024-10-17,12:00,3,10,2024,CONV,1200,320,0,0,44.53164041880883,0.9895920093068629,594,172,0.495,0.5375,0.0249732509620147,0.01269122975135319,1,31430.43180759527,453.0,832.0,150.0,308.0,684.6,164.72861254036505,211.05,46.107968257581156,7.7,0.5705
LevanteFerries,T0003595,DEN-FOR,Denia,Formentera,2024-10-17 17:00:00,2024-10-17,17:00,3,10,2024,CONV,1200,320,0,0,45.271220536609924,1.006027123035776,598,211,0.49833333333333335,0.659375,0.06376510321584253,0.01828874492529465,0,33281.13777748879,473.0,774.0,165.0,220.0,676.55,165.0408163232103,209.3,46.92670656964634,7.25,0.5637916666666666
LevanteFerries,T0003594,DEN-FOR,Denia,Formentera,2024-10-17 20:00:00,2024-10-17,20:00,3,10,2024,CONV,1200,320,0,0,45.60721186873286,1.0134935970829524,573,163,0.4775,0.509375,0.03756325292910087,0.024845531321956462,0,30965.016498276174,600.0,703.0,191.0,244.0,666.85,163.5929721177407,207.8,46.335844940130244,6.75,0.5557083333333334
LevanteFerries,T0003606,DEN-FOR,Denia,Formentera,2024-10-18 08:00:00,2024-10-18,08:00,4,10,2024,FAST,900,220,0,0,57.53781351587976,1.0461420639250867,625,172,0.6944444444444444,0.7818181818181819,0.03353192188627926,0.022355629156521322,0,42393.86099850021,614.0,703.0,213.0,215.0,669.15,161.83723955030635,207.4,46.70331893987839,6.2,0.7434999999999999
LevanteFerries,T0003607,DEN-FOR,Denia,Formentera,2024-10-18 12:00:00,2024-10-18,12:00,4,10,2024,CONV,1200,320,0,0,46.084521143142894,1.02410046984762,734,252,0.6116666666666667,0.7875,0.0460576141717841,0.013236623431511805,24,41374.683082313684,612.0,797.0,165.0,260.0,655.4,152.61075357019666,205.0,47.25184485398708,6.2,0.5461666666666667
LevanteFerries,T0003605,DEN-FOR,Denia,Formentera,2024-10-18 17:00:00,2024-10-18,17:00,4,10,2024,FAST,900,220,0,0,54.73338274965585,0.9951524136301064,685,186,0.7611111111111111,0.8454545454545455,0.01,0.01284484565675004,8,44109.633157947654,661.0,386.0,220.0,121.0,647.1,142.80678887002742,206.6,48.316282533890586,6.5,0.719
LevanteFerries,T0003608,DEN-FOR,Denia,Formentera,2024-10-18 20:00:00,2024-10-18,20:00,4,10,2024,FAST,900,220,0,0,57.075784796762235,1.0377415417593134,562,218,0.6244444444444445,0.990909090909091,0.02526727785488571,0.01546433654982105,15,40164.22976148158,588.0,597.0,187.0,205.0,630.1,112.46749237937817,201.0,43.40628137905727,5.7,0.7001111111111111
LevanteFerries,T0003621,DEN-FOR,Denia,Formentera,2024-10-19 08:00:00,2024-10-19,08:00,5,10,2024,FAST,900,220,0,1,58.907666775628925,1.0710484868296168,692,219,0.7688888888888888,0.9954545454545455,0.07778984406967523,0.0384052707987295,8,49149.611774246,594.0,453.0,172.0,150.0,616.6,102.74106440849124,196.5,35.71303757217488,6.25,0.6851111111111111
LevanteFerries,T0003620,DEN-FOR,Denia,Formentera,2024-10-19 12:00:00,2024-10-19,12:00,5,10,2024,FAST,900,220,0,1,62.25578757429776,1.1319234104417775,623,190,0.6922222222222222,0.8636363636363636,0.08242678829433653,0.028154041984231888,11,46473.94542421328,598.0,473.0,211.0,165.0,612.5,97.63870026518158,196.45,35.67908867139194,6.65,0.6805555555555556
LevanteFerries,T0003622,DEN-FOR,Denia,Formentera,2024-10-19 17:00:00,2024-10-19,17:00,5,10,2024,CONV,1200,320,0,1,45.801139927732855,1.0178031095051745,660,188,0.55,0.5875,0.057296395277259965,0.0248348029739568,13,35825.65165147264,573.0,600.0,163.0,191.0,608.5,95.347839652066,193.75,33.889720534326194,6.8,0.5070833333333333
LevanteFerries,T0003619,DEN-FOR,Denia,Formentera,2024-10-19 20:00:00,2024-10-19,20:00,5,10,2024,CONV,1200,320,0,1,46.9219488632825,1.0427099747396111,827,296,0.6891666666666667,0.925,0.06209515452146972,0.03688681497015775,2,47832.23467123018,625.0,614.0,172.0,213.0,606.35,93.57309273616445,192.4,33.53458544626166,6.7,0.5052916666666667
LevanteFerries,T0003633,DEN-FOR,Denia,Formentera,2024-10-20 08:00:00,2024-10-20,08:00,6,10,2024,FAST,900,220,0,0,59.57776523387434,1.0832320951613517,765,191,0.85,0.8681818181818182,0.024545649815971682,0.011559091053665435,12,52973.56995769937,734.0,612.0,252.0,165.0,607.85,96.96894511022472,194.2,38.02021622907026,6.8,0.6753888888888889
LevanteFerries,T0003635,DEN-FOR,Denia,Formentera,2024-10-20 12:00:00,2024-10-20,12:00,6,10,2024,CONV,1200,320,0,0,43.46230124907742,0.9658289166461649,682,206,0.5683333333333334,0.64375,0.04329394383629453,0.006464642418948225,13,35460.89158912227,685.0,661.0,186.0,220.0,626.8,87.94531793886844,197.7,33.92887297056341,6.6,0.5223333333333333
LevanteFerries,T0003634,DEN-FOR,Denia,Formentera,2024-10-20 17:00:00,2024-10-20,17:00,6,10,2024,FAST,900,220,0,0,59.1031671420766,1.0746030389468473,761,170,0.8455555555555555,0.7727272727272727,0.05120137628932546,0.02106860416324312,0,51508.410164319765,562.0,588.0,218.0,187.0,631.05,88.48162164213126,197.75,33.940931662305026,7.1,0.7011666666666666
LevanteFerries,T0003636,DEN-FOR,Denia,Formentera,2024-10-20 20:00:00,2024-10-20,20:00,6,10,2024,CONV,1200,320,0,0,46.680169730361484,1.037337105119144,725,243,0.6041666666666666,0.759375,0.05935841028783827,0.012147369502702919,12,41216.25586342267,692.0,594.0,219.0,172.0,646.45,82.45986264461386,198.75,32.733171650724394,6.55,0.5387083333333333
LevanteFerries,T0003647,DEN-FOR,Denia,Formentera,2024-10-21 08:00:00,2024-10-21,08:00,0,10,2024,CONV,1200,320,0,1,45.64294585607802,1.0142876856906227,516,156,0.43,0.4875,0.0909414589182118,0.027023709694507535,41,28179.95477154257,623.0,598.0,190.0,211.0,659.05,73.30647634202815,202.65,33.14446051994051,7.15,0.5492083333333333
LevanteFerries,T0003646,DEN-FOR,Denia,Formentera,2024-10-21 12:00:00,2024-10-21,12:00,0,10,2024,CONV,1200,320,0,1,43.563623352128694,0.9680805189361932,510,183,0.425,0.571875,0.04824397179526707,0.03207154124506685,7,27399.34090732134,660.0,573.0,188.0,163.0,654.85,79.04913528606004,200.9,34.680344804939196,9.1,0.5457083333333334
LevanteFerries,T0003645,DEN-FOR,Denia,Formentera,2024-10-21 20:00:00,2024-10-21,20:00,0,10,2024,CONV,1200,320,0,1,47.55838992513196,1.056853109447377,506,149,0.4216666666666667,0.465625,0.055435732563690596,0.016196545379545887,17,28670.575366365803,827.0,625.0,296.0,172.0,649.65,85.0691823721954,199.4,34.77809352845095,9.45,0.5413749999999999
